near -3 -1 0,ufar -2 0 -1,mid -1 -2 0,far -1 -3 1,ufar -2 3 3,near -3 -2 -2,far -3 1 1,near -3 -1 -2,mid -2 -1 -3,mid -2 3 3,far -2 -2 -2,mid -2 -2 1,mid -2 1 3,far -3 3 3,ufar -1 -3 -1,well,real,X,Y,depth,phi,rho,vp,vs
-1.1548019178865232,3.2395392800584766,1.291899580455842,3.544334147861346,7.753031405427853,-1.7762472299521843,3.96293851978333,-2.227974442546256,-2.1913404194548582,4.155678109602514,0.4436861278274856,1.3374922043800972,3.1315897578312097,6.605183925638079,4.381285323443965,1,0,343,275,50,0.0,2.332476,3109.967529,1455.4646

-0.47196314373904236,5.251035220743891,1.792180983996598,3.3203638123612924,7.027155004897434,-1.5824400961690965,5.269873668174035,-1.7874330221832526,-1.3972923193311273,4.3269138879119495,1.8454823260307232,1.6836533878638829,2.9611039403596697,6.767849123270319,4.998975600007556,1,0,343,275,51,0.0,2.382072,3176.096924,1486.41333

0.10404564347162915,6.459072810858378,1.9058804027328815,2.7107260751964737,5.450599053088699,-1.216319016043327,5.8040762033499025,-1.1548019178865232,-0.3767263295728711,3.864645322987502,3.000135192986722,1.6966903092799568,2.3491353394989094,6.054550121238102,4.817522680949102,1,0,343,275,52,0.0,2.35061,3134.146973,1466.780762

0.5205060096507541,6.674865477989683,1.665903621693103,1.8054861236620203,3.401904162056262,-0.7747546827183343,5.508562916379505,-0.47196314373904236,0.6724938169523604,2.9516629861815704,3.7283187208459707,1.3720566648039547,1.4861434874692683,4.6808779201786175,3.8982835333981365,1,0,343,275,53,0.0,2.327958,3103.945068,1452.64624

0.7220126324384462,5.957805385283824,1.1098510334506269,0.8025226869971434,1.3025525733274539,-0.3781918525711285,4.519737342932835,0.10404564347162915,1.549018355741545,1.8311752223398783,3.9151275249278603,0.8346571795025415,0.5910593686088057,2.9519296426715815,2.514490306842367,1,0,343,275,54,0.0,2.371175,3161.567139,1479.613281

0.7506470455879936,4.49545371931816,0.4061212833634747,-0.14568960202097814,-0.4478357994448674,-0.051379040454781255,3.088506433586396,0.5205060096507541,2.069987000029502,0.7877921834171631,3.601300365544536,0.21030338878588073,-0.10997076536438707,1.2238461410316481,0.9357242554336357,1,0,343,275,55,0.0,2.396969,3195.958984,1495.70874

0.6754077466359345,2.6535725978245455,-0.30065553037790715,-0.9092503722123658,-1.5982393683622154,0.1510830935739469,1.516319154179032,0.7220126324384462,2.1938677995615605,0.030870603011041303,2.8517635370215784,-0.3606488884208816,-0.47925527977295546,-0.21303864235964354,-0.48199528285427196,1,0,343,275,56,0.0,2.383679,3178.240234,1487.41626

0.5628838402686944,0.8117542856356387,-0.86689989952692,-1.3797009948476062,-2.058585207422102,0.2606878764215589,0.11914839510619707,0.7506470455879936,1.9091893346236954,-0.3225417852568701,1.853591244919892,-0.7454630118646188,-0.47892502068336085,-1.174435861315739,-1.4950970110865023,1,0,343,275,57,0.0,2.373089,3164.118896,1480.807617

0.4970363435593992,-0.6951970203509235,-1.1742901239239423,-1.520833910959265,-1.914549530905992,0.31731488400402313,-0.8828226456389121,0.6754077466359345,1.3434573635473779,-0.2848982299926076,0.7944230885000936,-0.8720028057941774,-0.15854674903320998,-1.6170328553005784,-1.9672914692691208,1,0,343,275,58,0.0,2.353108,3137.479004,1468.340088

0.5098107791267332,-1.6296077389570824,-1.1791193083126015,-1.3936916063208042,-1.3620965981335373,0.3539743989632294,-1.3831240613847098,0.5628838402686944,0.6448303971693503,0.03514636684464678,-0.15221372931685803,-0.763559533351942,0.36609794939349083,-1.6306227072952049,-1.8697203700809197,1,0,343,275,59,0.0,2.358444,3144.592773,1471.669434

0.5920448094325683,-1.914692216359873,-0.9468998352593632,-1.0272744532173617,-0.6135794249324017,0.42540103402057594,-1.4112632252023842,0.4970363435593992,-0.022374533223582432,0.5042402872423872,-0.8297765099074097,-0.44426648879014274,0.9639248549949618,-1.3299163286064122,-1.3070677396009003,1,0,343,275,60,0.0,2.313486,3084.64917,1443.615723

0.6973749033501312,-1.6437257359349504,-0.516901933418356,-0.5177393409060164,0.1143744360341063,0.5413083659785218,-1.0904428724964448,0.5098107791267332,-0.49883703777289035,0.9542449122447421,-1.1591917974762116,0.004047078163374518,1.494282751548603,-0.8870265339156813,-0.5041933101639546,1,0,343,275,61,0.0,2.375657,3167.542725,1482.409912

0.7829295181852146,-1.0014287227681555,0.008965386341755255,0.04491348436938969,0.6496791408693975,0.6781941355388263,-0.5745264437706109,0.5920448094325683,-0.6944796036872647,1.2357589616724078,-1.1719005434801368,0.5114101273975371,1.829170264730715,-0.45744324568149214,0.36027928139688015,1,0,343,275,62,0.0,2.4002,3200.267334,1497.725098

0.829102467936311,-0.2201462861698631,0.5490681722129798,0.5722411308332731,0.924797656452651,0.799867843222323,-0.038086536890438116,0.6973749033501312,-0.6180832328620397,1.2794300823466904,-0.911466861159653,0.9923224555260053,1.918859191287921,-0.13951886452947576,1.0837520260524802,1,0,343,275,63,0.0,2.401393,3201.858154,1498.469727

0.8079322180257908,0.4916062828072284,1.0275367870512828,0.9641928015741341,0.9175884533812244,0.8737245201926216,0.3687398588209424,0.7829295181852146,-0.30043696600633474,1.0477087070131457,-0.4829075959496341,1.3631985199370154,1.7291367161934454,0.0037033928840741748,1.545372359256473,1,0,343,275,64,0.0,2.358438,3144.583496,1471.665039

0.7001635546367697,0.9802594477362316,1.372219213483493,1.185418338950301,0.6992873079116363,0.9024405527514934,0.5693892694724663,0.829102467936311,0.16925433540146026,0.6082556528406822,0.009389860110600612,1.6009415354023586,1.3133058138837126,-0.01679294418339572,1.6955187275491805,1,0,343,275,65,0.0,2.37754,3170.053223,1483.584961

